Jan 05, 2021 9:51:24 AM org.apache.karaf.main.Main launch
INFO: Installing and starting initial bundles
Jan 05, 2021 9:51:24 AM org.apache.karaf.main.Main launch
INFO: All initial bundles installed and set to start
Jan 05, 2021 9:51:24 AM org.apache.karaf.main.lock.SimpleFileLock lock
INFO: Trying to lock C:\Users\fangwainam\WIF3006_OSGI_Project\karaf-runtime\lock
Jan 05, 2021 9:51:24 AM org.apache.karaf.main.lock.SimpleFileLock lock
INFO: Lock acquired
Jan 05, 2021 9:51:24 AM org.apache.karaf.main.Main$KarafLockCallback lockAcquired
INFO: Lock acquired. Setting startlevel to 100
2021-01-05T09:51:25,325 | INFO  | CM Configuration Updater (Update: pid=org.ops4j.pax.logging) | EventAdminConfigurationNotifier  | 6 - org.ops4j.pax.logging.pax-logging-log4j2 - 1.11.7 | Sending Event Admin notification (configuration successful) to org/ops4j/pax/logging/Configuration
2021-01-05T09:52:06,683 | INFO  | FelixStartLevel  | CommandExtension                 | 36 - org.apache.karaf.shell.core - 4.2.10 | Registering commands for bundle org.apache.karaf.diagnostic.core/4.2.10
2021-01-05T09:52:06,711 | INFO  | FelixStartLevel  | CommandExtension                 | 36 - org.apache.karaf.shell.core - 4.2.10 | Command registration delayed for bundle org.apache.karaf.features.command/4.2.10. Missing service: [org.apache.karaf.features.FeaturesService]
2021-01-05T09:52:06,732 | INFO  | FelixStartLevel  | CommandExtension                 | 36 - org.apache.karaf.shell.core - 4.2.10 | Registering commands for bundle org.apache.karaf.instance.core/4.2.10
2021-01-05T09:52:06,749 | INFO  | FelixStartLevel  | CommandExtension                 | 36 - org.apache.karaf.shell.core - 4.2.10 | Registering commands for bundle org.apache.karaf.jaas.command/4.2.10
2021-01-05T09:52:06,751 | INFO  | FelixStartLevel  | CommandExtension                 | 36 - org.apache.karaf.shell.core - 4.2.10 | Updating commands for bundle org.apache.karaf.jaas.command/4.2.10
2021-01-05T09:52:06,753 | INFO  | FelixStartLevel  | CommandExtension                 | 36 - org.apache.karaf.shell.core - 4.2.10 | Updating commands for bundle org.apache.karaf.jaas.command/4.2.10
2021-01-05T09:52:06,757 | INFO  | FelixStartLevel  | CommandExtension                 | 36 - org.apache.karaf.shell.core - 4.2.10 | Command registration delayed for bundle org.apache.karaf.kar.core/4.2.10. Missing service: [org.apache.karaf.kar.KarService]
2021-01-05T09:52:06,770 | INFO  | FelixStartLevel  | CommandExtension                 | 36 - org.apache.karaf.shell.core - 4.2.10 | Registering commands for bundle org.apache.karaf.log.core/4.2.10
2021-01-05T09:52:06,773 | INFO  | FelixStartLevel  | CommandExtension                 | 36 - org.apache.karaf.shell.core - 4.2.10 | Registering commands for bundle org.apache.karaf.package.core/4.2.10
2021-01-05T09:52:06,778 | INFO  | FelixStartLevel  | CommandExtension                 | 36 - org.apache.karaf.shell.core - 4.2.10 | Registering commands for bundle org.apache.karaf.service.core/4.2.10
2021-01-05T09:52:06,788 | INFO  | FelixStartLevel  | CommandExtension                 | 36 - org.apache.karaf.shell.core - 4.2.10 | Registering commands for bundle org.apache.karaf.shell.commands/4.2.10
2021-01-05T09:52:06,964 | INFO  | activator-1-thread-2 | CommandExtension                 | 36 - org.apache.karaf.shell.core - 4.2.10 | Registering commands for bundle org.apache.karaf.features.command/4.2.10
2021-01-05T09:52:06,974 | INFO  | activator-1-thread-2 | Activator                        | 20 - org.apache.karaf.deployer.features - 4.2.10 | Deployment finished. Registering FeatureDeploymentListener
2021-01-05T09:52:06,976 | INFO  | activator-1-thread-3 | CommandExtension                 | 36 - org.apache.karaf.shell.core - 4.2.10 | Registering commands for bundle org.apache.karaf.kar.core/4.2.10
2021-01-05T09:52:07,119 | INFO  | FelixStartLevel  | CommandExtension                 | 36 - org.apache.karaf.shell.core - 4.2.10 | Command registration delayed for bundle org.apache.karaf.shell.ssh/4.2.10. Missing service: [org.apache.sshd.server.SshServer]
2021-01-05T09:52:07,135 | INFO  | FelixStartLevel  | CommandExtension                 | 36 - org.apache.karaf.shell.core - 4.2.10 | Registering commands for bundle org.apache.karaf.system.core/4.2.10
2021-01-05T09:52:07,395 | INFO  | FelixStartLevel  | CommandExtension                 | 36 - org.apache.karaf.shell.core - 4.2.10 | Registering commands for bundle org.apache.karaf.scr.state/4.2.10
2021-01-05T09:52:07,475 | INFO  | activator-1-thread-1 | CommandExtension                 | 36 - org.apache.karaf.shell.core - 4.2.10 | Registering commands for bundle org.apache.karaf.shell.ssh/4.2.10
2021-01-05T09:52:07,488 | INFO  | activator-1-thread-1 | DefaultIoServiceFactoryFactory   | 40 - org.apache.sshd.osgi - 2.5.1 | No detected/configured IoServiceFactoryFactory using Nio2ServiceFactoryFactory
2021-01-05T09:52:07,614 | INFO  | FelixStartLevel  | log                              | 87 - org.eclipse.jetty.util - 9.4.31.v20200723 | Logging initialized @3545ms to org.eclipse.jetty.util.log.Slf4jLog
2021-01-05T09:52:07,632 | INFO  | FelixStartLevel  | Activator                        | 109 - org.ops4j.pax.web.pax-web-runtime - 7.2.19 | EventAdmin support enabled, servlet events will be postet to topics.
2021-01-05T09:52:07,653 | INFO  | FelixStartLevel  | Activator                        | 109 - org.ops4j.pax.web.pax-web-runtime - 7.2.19 | LogService support enabled, log events will be created.
2021-01-05T09:52:07,658 | INFO  | FelixStartLevel  | Activator                        | 109 - org.ops4j.pax.web.pax-web-runtime - 7.2.19 | Pax Web started
2021-01-05T09:52:07,697 | INFO  | FelixStartLevel  | CommandExtension                 | 36 - org.apache.karaf.shell.core - 4.2.10 | Registering commands for bundle org.apache.karaf.event/4.2.10
2021-01-05T09:52:08,023 | INFO  | paxweb-config-2-thread-1 | JettyFactoryImpl                 | 107 - org.ops4j.pax.web.pax-web-jetty - 7.2.19 | No ALPN class available
2021-01-05T09:52:08,023 | INFO  | paxweb-config-2-thread-1 | JettyFactoryImpl                 | 107 - org.ops4j.pax.web.pax-web-jetty - 7.2.19 | HTTP/2 not available, creating standard ServerConnector for Http
2021-01-05T09:52:08,051 | INFO  | paxweb-config-2-thread-1 | JettyServerImpl                  | 107 - org.ops4j.pax.web.pax-web-jetty - 7.2.19 | Pax Web available at [0.0.0.0]:[8181]
2021-01-05T09:52:08,060 | INFO  | paxweb-config-2-thread-1 | HttpServiceFactoryImpl           | 109 - org.ops4j.pax.web.pax-web-runtime - 7.2.19 | Binding bundle: [org.ops4j.pax.web.pax-web-extender-whiteboard [106]] to http service
2021-01-05T09:52:08,642 | INFO  | activator-1-thread-1 | ServiceComponentRuntimeMBeanImpl | 62 - org.apache.karaf.scr.management - 4.2.10 | Activating the Apache Karaf ServiceComponentRuntime MBean
2021-01-05T09:52:08,643 | INFO  | activator-1-thread-1 | core                             | 15 - org.apache.aries.jmx.core - 1.1.8 | Registering org.osgi.jmx.service.cm.ConfigurationAdminMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@517aaa21 with name osgi.compendium:service=cm,version=1.3,framework=org.apache.felix.framework,uuid=d2e0d1c8-6208-45e3-a0dc-fb4e975866ca
2021-01-05T09:52:08,645 | INFO  | activator-1-thread-1 | core                             | 15 - org.apache.aries.jmx.core - 1.1.8 | Registering org.osgi.jmx.framework.PackageStateMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@517aaa21 with name osgi.core:type=packageState,version=1.5,framework=org.apache.felix.framework,uuid=d2e0d1c8-6208-45e3-a0dc-fb4e975866ca
2021-01-05T09:52:08,646 | INFO  | activator-1-thread-1 | core                             | 15 - org.apache.aries.jmx.core - 1.1.8 | Registering org.osgi.jmx.framework.wiring.BundleWiringStateMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@517aaa21 with name osgi.core:type=wiringState,version=1.1,framework=org.apache.felix.framework,uuid=d2e0d1c8-6208-45e3-a0dc-fb4e975866ca
2021-01-05T09:52:08,647 | INFO  | activator-1-thread-1 | core                             | 15 - org.apache.aries.jmx.core - 1.1.8 | Registering org.osgi.jmx.framework.BundleStateMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@517aaa21 with name osgi.core:type=bundleState,version=1.7,framework=org.apache.felix.framework,uuid=d2e0d1c8-6208-45e3-a0dc-fb4e975866ca
2021-01-05T09:52:08,648 | INFO  | activator-1-thread-1 | core                             | 15 - org.apache.aries.jmx.core - 1.1.8 | Registering org.osgi.jmx.framework.FrameworkMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@517aaa21 with name osgi.core:type=framework,version=1.7,framework=org.apache.felix.framework,uuid=d2e0d1c8-6208-45e3-a0dc-fb4e975866ca
2021-01-05T09:52:08,649 | INFO  | activator-1-thread-1 | core                             | 15 - org.apache.aries.jmx.core - 1.1.8 | Registering org.osgi.jmx.framework.ServiceStateMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@517aaa21 with name osgi.core:type=serviceState,version=1.7,framework=org.apache.felix.framework,uuid=d2e0d1c8-6208-45e3-a0dc-fb4e975866ca
2021-01-05T09:52:08,659 | INFO  | activator-1-thread-1 | ServiceComponentRuntimeMBeanImpl | 62 - org.apache.karaf.scr.management - 4.2.10 | Deactivating the Apache Karaf ServiceComponentRuntime MBean
2021-01-05T09:52:08,660 | INFO  | activator-1-thread-1 | core                             | 15 - org.apache.aries.jmx.core - 1.1.8 | Unregistering org.osgi.jmx.service.cm.ConfigurationAdminMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@517aaa21 with name osgi.compendium:service=cm,version=1.3,framework=org.apache.felix.framework,uuid=d2e0d1c8-6208-45e3-a0dc-fb4e975866ca
2021-01-05T09:52:08,660 | INFO  | activator-1-thread-1 | core                             | 15 - org.apache.aries.jmx.core - 1.1.8 | Unregistering org.osgi.jmx.framework.PackageStateMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@517aaa21 with name osgi.core:type=packageState,version=1.5,framework=org.apache.felix.framework,uuid=d2e0d1c8-6208-45e3-a0dc-fb4e975866ca
2021-01-05T09:52:08,661 | INFO  | activator-1-thread-1 | core                             | 15 - org.apache.aries.jmx.core - 1.1.8 | Unregistering org.osgi.jmx.framework.wiring.BundleWiringStateMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@517aaa21 with name osgi.core:type=wiringState,version=1.1,framework=org.apache.felix.framework,uuid=d2e0d1c8-6208-45e3-a0dc-fb4e975866ca
2021-01-05T09:52:08,661 | INFO  | activator-1-thread-1 | core                             | 15 - org.apache.aries.jmx.core - 1.1.8 | Unregistering org.osgi.jmx.framework.BundleStateMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@517aaa21 with name osgi.core:type=bundleState,version=1.7,framework=org.apache.felix.framework,uuid=d2e0d1c8-6208-45e3-a0dc-fb4e975866ca
2021-01-05T09:52:08,661 | INFO  | activator-1-thread-1 | core                             | 15 - org.apache.aries.jmx.core - 1.1.8 | Unregistering org.osgi.jmx.framework.FrameworkMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@517aaa21 with name osgi.core:type=framework,version=1.7,framework=org.apache.felix.framework,uuid=d2e0d1c8-6208-45e3-a0dc-fb4e975866ca
2021-01-05T09:52:08,662 | INFO  | activator-1-thread-1 | core                             | 15 - org.apache.aries.jmx.core - 1.1.8 | Unregistering org.osgi.jmx.framework.ServiceStateMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@517aaa21 with name osgi.core:type=serviceState,version=1.7,framework=org.apache.felix.framework,uuid=d2e0d1c8-6208-45e3-a0dc-fb4e975866ca
2021-01-05T09:52:08,663 | WARN  | activator-1-thread-1 | core                             | 15 - org.apache.aries.jmx.core - 1.1.8 | Task rejected for JMX Notification dispatch of event [org.osgi.framework.ServiceEvent[source=[javax.management.MBeanServer]]] - Dispatcher may have been shutdown
2021-01-05T09:52:09,138 | INFO  | activator-1-thread-1 | ServiceComponentRuntimeMBeanImpl | 62 - org.apache.karaf.scr.management - 4.2.10 | Activating the Apache Karaf ServiceComponentRuntime MBean
2021-01-05T09:52:09,138 | INFO  | activator-1-thread-1 | core                             | 15 - org.apache.aries.jmx.core - 1.1.8 | Registering org.osgi.jmx.service.cm.ConfigurationAdminMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@1b9bd5b1 with name osgi.compendium:service=cm,version=1.3,framework=org.apache.felix.framework,uuid=d2e0d1c8-6208-45e3-a0dc-fb4e975866ca
2021-01-05T09:52:09,139 | INFO  | activator-1-thread-1 | core                             | 15 - org.apache.aries.jmx.core - 1.1.8 | Registering org.osgi.jmx.framework.PackageStateMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@1b9bd5b1 with name osgi.core:type=packageState,version=1.5,framework=org.apache.felix.framework,uuid=d2e0d1c8-6208-45e3-a0dc-fb4e975866ca
2021-01-05T09:52:09,139 | INFO  | activator-1-thread-1 | core                             | 15 - org.apache.aries.jmx.core - 1.1.8 | Registering org.osgi.jmx.framework.wiring.BundleWiringStateMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@1b9bd5b1 with name osgi.core:type=wiringState,version=1.1,framework=org.apache.felix.framework,uuid=d2e0d1c8-6208-45e3-a0dc-fb4e975866ca
2021-01-05T09:52:09,140 | INFO  | activator-1-thread-1 | core                             | 15 - org.apache.aries.jmx.core - 1.1.8 | Registering org.osgi.jmx.framework.BundleStateMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@1b9bd5b1 with name osgi.core:type=bundleState,version=1.7,framework=org.apache.felix.framework,uuid=d2e0d1c8-6208-45e3-a0dc-fb4e975866ca
2021-01-05T09:52:09,140 | INFO  | activator-1-thread-1 | core                             | 15 - org.apache.aries.jmx.core - 1.1.8 | Registering org.osgi.jmx.framework.FrameworkMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@1b9bd5b1 with name osgi.core:type=framework,version=1.7,framework=org.apache.felix.framework,uuid=d2e0d1c8-6208-45e3-a0dc-fb4e975866ca
2021-01-05T09:52:09,141 | INFO  | activator-1-thread-1 | core                             | 15 - org.apache.aries.jmx.core - 1.1.8 | Registering org.osgi.jmx.framework.ServiceStateMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@1b9bd5b1 with name osgi.core:type=serviceState,version=1.7,framework=org.apache.felix.framework,uuid=d2e0d1c8-6208-45e3-a0dc-fb4e975866ca
2021-01-05T09:52:14,787 | INFO  | FelixStartLevel  | CommandExtension                 | 36 - org.apache.karaf.shell.core - 4.2.10 | Unregistering commands for bundle org.apache.karaf.event/4.2.10
2021-01-05T09:52:14,803 | INFO  | paxweb-config-2-thread-1 | HttpServiceFactoryImpl           | 109 - org.ops4j.pax.web.pax-web-runtime - 7.2.19 | Unbinding bundle: [org.ops4j.pax.web.pax-web-extender-whiteboard [106]]
2021-01-05T09:52:14,808 | INFO  | paxweb-config-2-thread-1 | Activator                        | 109 - org.ops4j.pax.web.pax-web-runtime - 7.2.19 | ServerControllerFactory is gone, HTTP Service is not available now.
2021-01-05T09:52:14,809 | INFO  | FelixStartLevel  | Activator                        | 109 - org.ops4j.pax.web.pax-web-runtime - 7.2.19 | Pax Web stopped
2021-01-05T09:52:14,840 | INFO  | FelixStartLevel  | CommandExtension                 | 36 - org.apache.karaf.shell.core - 4.2.10 | Unregistering commands for bundle org.apache.karaf.scr.state/4.2.10
2021-01-05T09:52:14,842 | INFO  | FelixStartLevel  | ServiceComponentRuntimeMBeanImpl | 62 - org.apache.karaf.scr.management - 4.2.10 | Deactivating the Apache Karaf ServiceComponentRuntime MBean
2021-01-05T09:52:14,850 | INFO  | FelixStartLevel  | CommandExtension                 | 36 - org.apache.karaf.shell.core - 4.2.10 | Unregistering commands for bundle org.apache.karaf.system.core/4.2.10
2021-01-05T09:52:14,852 | INFO  | FelixStartLevel  | CommandExtension                 | 36 - org.apache.karaf.shell.core - 4.2.10 | Unregistering commands for bundle org.apache.karaf.shell.ssh/4.2.10
2021-01-05T09:52:14,863 | INFO  | FelixStartLevel  | CommandExtension                 | 36 - org.apache.karaf.shell.core - 4.2.10 | Unregistering commands for bundle org.apache.karaf.log.core/4.2.10
2021-01-05T09:52:14,864 | INFO  | FelixStartLevel  | CommandExtension                 | 36 - org.apache.karaf.shell.core - 4.2.10 | Unregistering commands for bundle org.apache.karaf.shell.commands/4.2.10
2021-01-05T09:52:14,864 | INFO  | FelixStartLevel  | CommandExtension                 | 36 - org.apache.karaf.shell.core - 4.2.10 | Unregistering commands for bundle org.apache.karaf.deployer.kar/4.2.10
2021-01-05T09:52:14,864 | INFO  | FelixStartLevel  | CommandExtension                 | 36 - org.apache.karaf.shell.core - 4.2.10 | Unregistering commands for bundle org.apache.karaf.service.core/4.2.10
2021-01-05T09:52:14,865 | INFO  | FelixStartLevel  | CommandExtension                 | 36 - org.apache.karaf.shell.core - 4.2.10 | Unregistering commands for bundle org.apache.karaf.config.core/4.2.10
2021-01-05T09:52:14,867 | INFO  | FelixStartLevel  | CommandExtension                 | 36 - org.apache.karaf.shell.core - 4.2.10 | Unregistering commands for bundle org.apache.karaf.package.core/4.2.10
2021-01-05T09:52:14,867 | INFO  | FelixStartLevel  | CommandExtension                 | 36 - org.apache.karaf.shell.core - 4.2.10 | Unregistering commands for bundle org.apache.karaf.jaas.command/4.2.10
2021-01-05T09:52:14,868 | INFO  | FelixStartLevel  | CommandExtension                 | 36 - org.apache.karaf.shell.core - 4.2.10 | Unregistering commands for bundle org.apache.karaf.features.command/4.2.10
2021-01-05T09:52:14,868 | INFO  | FelixStartLevel  | CommandExtension                 | 36 - org.apache.karaf.shell.core - 4.2.10 | Unregistering commands for bundle org.apache.karaf.diagnostic.core/4.2.10
2021-01-05T09:52:14,869 | INFO  | FelixStartLevel  | CommandExtension                 | 36 - org.apache.karaf.shell.core - 4.2.10 | Unregistering commands for bundle org.apache.karaf.kar.core/4.2.10
2021-01-05T09:52:14,869 | INFO  | FelixStartLevel  | CommandExtension                 | 36 - org.apache.karaf.shell.core - 4.2.10 | Unregistering commands for bundle org.apache.karaf.instance.core/4.2.10
2021-01-05T09:52:14,869 | INFO  | FelixStartLevel  | CommandExtension                 | 36 - org.apache.karaf.shell.core - 4.2.10 | Unregistering commands for bundle org.apache.karaf.bundle.core/4.2.10
2021-01-05T09:52:14,875 | INFO  | FelixStartLevel  | core                             | 15 - org.apache.aries.jmx.core - 1.1.8 | Unregistering org.osgi.jmx.service.cm.ConfigurationAdminMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@1b9bd5b1 with name osgi.compendium:service=cm,version=1.3,framework=org.apache.felix.framework,uuid=d2e0d1c8-6208-45e3-a0dc-fb4e975866ca
2021-01-05T09:52:14,875 | INFO  | FelixStartLevel  | core                             | 15 - org.apache.aries.jmx.core - 1.1.8 | Unregistering org.osgi.jmx.framework.PackageStateMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@1b9bd5b1 with name osgi.core:type=packageState,version=1.5,framework=org.apache.felix.framework,uuid=d2e0d1c8-6208-45e3-a0dc-fb4e975866ca
2021-01-05T09:52:14,876 | INFO  | FelixStartLevel  | core                             | 15 - org.apache.aries.jmx.core - 1.1.8 | Unregistering org.osgi.jmx.framework.wiring.BundleWiringStateMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@1b9bd5b1 with name osgi.core:type=wiringState,version=1.1,framework=org.apache.felix.framework,uuid=d2e0d1c8-6208-45e3-a0dc-fb4e975866ca
2021-01-05T09:52:14,876 | INFO  | FelixStartLevel  | core                             | 15 - org.apache.aries.jmx.core - 1.1.8 | Unregistering org.osgi.jmx.framework.BundleStateMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@1b9bd5b1 with name osgi.core:type=bundleState,version=1.7,framework=org.apache.felix.framework,uuid=d2e0d1c8-6208-45e3-a0dc-fb4e975866ca
2021-01-05T09:52:14,877 | INFO  | FelixStartLevel  | core                             | 15 - org.apache.aries.jmx.core - 1.1.8 | Unregistering org.osgi.jmx.framework.FrameworkMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@1b9bd5b1 with name osgi.core:type=framework,version=1.7,framework=org.apache.felix.framework,uuid=d2e0d1c8-6208-45e3-a0dc-fb4e975866ca
2021-01-05T09:52:14,877 | INFO  | FelixStartLevel  | core                             | 15 - org.apache.aries.jmx.core - 1.1.8 | Unregistering org.osgi.jmx.framework.ServiceStateMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@1b9bd5b1 with name osgi.core:type=serviceState,version=1.7,framework=org.apache.felix.framework,uuid=d2e0d1c8-6208-45e3-a0dc-fb4e975866ca
2021-01-05T09:52:14,878 | WARN  | FelixStartLevel  | core                             | 15 - org.apache.aries.jmx.core - 1.1.8 | Task rejected for JMX Notification dispatch of event [org.osgi.framework.ServiceEvent[source=[javax.management.MBeanServer]]] - Dispatcher may have been shutdown
2021-01-05T09:52:14,895 | INFO  | FelixStartLevel  | core                             | 15 - org.apache.aries.jmx.core - 1.1.8 | Stopping JMX OSGi agent
2021-01-05T09:52:14,895 | INFO  | FelixStartLevel  | core                             | 15 - org.apache.aries.jmx.core - 1.1.8 | Unregistering MBean with ObjectName [osgi.compendium:service=cm,version=1.3,framework=org.apache.felix.framework,uuid=d2e0d1c8-6208-45e3-a0dc-fb4e975866ca] for service with service.id [16]
